Огромный выбор товаров|5|2023-11-03,20:00:02|by|GooglePlay|NEUTRAL|"[-0.04585066,0.15551554,0.04174947,-0.05145185,-0.08896276,0.12639377,-0.16951653,0.1596257,0.03359278,0.10743275,0.0491963,-0.13866152,0.02679553,-0.09810004,0.02353062,0.07308412,0.01041094,0.05317331,0.03531507,-0.08599204,0.04296705,0.25664943,0.08897847,-0.01857838,0.01142656,0.13500214,0.13013504,0.11889112,-0.1827995,-0.00455058,0.03049773,-0.00369686,0.00831947,-0.12239978,0.18424094,-0.06028463,-0.07395045,0.08540394,0.04814326,0.01614935,-0.10980135,-0.01551809,0.02478313,0.21271692,-0.0322197,-0.04575967,-0.16389106,0.07500172,0.05765718,-0.00281613,0.1636773,-0.02407409,0.122465,-0.01029053,-0.00371568,-0.14883861,-0.03563821,0.04952282,-0.01279303,0.04531157,0.07843177,0.05961489,0.06964403,-0.06901801,0.13211569,-0.09572142,-0.02926188,0.18959944,0.1341975,0.06246196,-0.01248909,0.22967534,-0.05542978,-0.11645119,-0.13512754,-0.05822358,0.12125345,-0.15196109,0.13882397,0.07906982,0.02332809,0.07542246,0.10645306,0.318942,0.05539584,-0.00815061,-0.0152933,-0.03829321,0.00409907,0.05136166,0.05254635,-0.09027627,-0.03357342,0.06127097,-0.01835641,0.07521161,-0.02067303,-0.05304035,0.14394416,-0.04398897]"
Хочу оставить отзыв о работе приложения. У меня остался негативный опыт. Не смогла все что мне нужно заказать онлайн. Пришлось докупать в магазине. Не понятно в каком магазине какие товары есть в наличии, когда пополняешь корзину высвечивается то доставка пвз, то магазин. Происходит совершенно рандомно не понятно как выбирать, то заказ будет собран сегодня, то давайте через 5 дней в пвз заберите свой заказ! Только у меня нет времени выяснять какой пвз доставляет и куда тк я уезжаю.|3|2023-11-03,19:01:15|by|GooglePlay|NEUTRAL|"[-0.04571581,0.15582904,0.04153961,-0.05133956,-0.08873369,0.12593067,-0.16986719,0.159714,0.03394748,0.10747705,0.04910184,-0.13789062,0.02707506,-0.09833986,0.02398049,0.072883,0.00973216,0.05378493,0.03564059,-0.08574625,0.04340118,0.2565062,0.08867418,-0.01795899,0.0114264,0.13429773,0.13010848,0.11864288,-0.18236208,-0.00413735,0.03007427,-0.00357736,0.00820585,-0.12278293,0.18386339,-0.06097813,-0.07329019,0.08494985,0.04799535,0.01492225,-0.10967691,-0.01563076,0.02449351,0.21296436,-0.03180109,-0.04621508,-0.16446315,0.07570156,0.05796105,-0.00338504,0.1637749,-0.02432009,0.12243319,-0.01054064,-0.00368766,-0.14860149,-0.03519927,0.04968584,-0.01261717,0.04569273,0.07826628,0.05965988,0.06956653,-0.06955192,0.13175477,-0.09589837,-0.02912506,0.18949524,0.13472012,0.06242398,-0.01267879,0.22983882,-0.055441,-0.11639617,-0.1347887,-0.0587832,0.12190928,-0.1518049,0.13875294,0.07930658,0.02306828,0.07563708,0.10662144,0.31895527,0.05555503,-0.00779731,-0.01503933,-0.03841313,0.00384778,0.05194875,0.05275043,-0.08980786,-0.03329043,0.06122072,-0.01868828,0.0753383,-0.0208394,-0.05301413,0.14403829,-0.04397916]"
🤓💩💩|1|2023-11-03,16:22:30|by|GooglePlay|POSITIVE|"[0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.
 0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.
 0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.
 0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.
 0.,0.,0.,0.]"
"Люблю магазин ""Золотое яблоко"" за качественную косметику, скидки, быструю доставку, за то, как бережно вы относитесь к товарам, все бывает так хорошо упаковано. Но в последнее время не могу сделать заказ, т.к. постоянно что-то виснет, везде возникает какая-то ошибка, и сколько не повторяй действие, ошибка не пропадает. Что с этим можно сделать?"|3|2023-11-03,14:19:47|by|GooglePlay|POSITIVE|"[-0.04555434,0.15569718,0.04180426,-0.05167376,-0.08861208,0.12616782,-0.16975687,0.15974978,0.03397924,0.10730769,0.04881123,-0.1379697,0.02704928,-0.098175,0.02383764,0.0731146,0.00978328,0.05359796,0.03534068,-0.08588895,0.04326595,0.25643826,0.08891743,-0.01815744,0.01160994,0.13445212,0.12970793,0.11852954,-0.18253045,-0.00395028,0.03014884,-0.00363316,0.00822537,-0.12256594,0.18385568,-0.06055221,-0.07344818,0.08512078,0.04776912,0.01535833,-0.11005272,-0.01537628,0.02472052,0.21298268,-0.03172376,-0.0463289,-0.16414535,0.07550012,0.05776569,-0.00357341,0.16392724,-0.0243889,0.12240768,-0.01018559,-0.00405749,-0.14835432,-0.0353685,0.04991589,-0.01281925,0.04555769,0.07831414,0.0596472,0.06978705,-0.06968568,0.1318506,-0.09636099,-0.02917736,0.18984698,0.13450128,0.06227341,-0.01261651,0.22982131,-0.05553624,-0.11644024,-0.13498197,-0.05885383,0.12184659,-0.1520035,0.13910219,0.07891205,0.02298069,0.07553127,0.10691604,0.3188271,0.05564127,-0.00796095,-0.01530981,-0.03846161,0.00389019,0.05186265,0.05250926,-0.09000693,-0.03375962,0.06098958,-0.01839548,0.07503947,-0.0210909,-0.05290711,0.14375462,-0.04387762]"
Приложение не работает, даёт только поиск, ни в корзину добавить , ни сам продукт открыт, всегда, ой, что-то пошло не так Ничего не помогает|1|2023-11-03,13:01:44|by|GooglePlay|NEGATIVE|"[-0.0449493,0.15594481,0.04243978,-0.05164726,-0.08895154,0.12673914,-0.17021252,0.15953355,0.03424385,0.10752796,0.04825889,-0.1379392,0.02688391,-0.09767365,0.0239506,0.07346823,0.0099802,0.05320623,0.03531098,-0.08586302,0.04355022,0.2560323,0.08909272,-0.01837519,0.01149682,0.13452566,0.12988964,0.11813375,-0.18214631,-0.00434425,0.0296706,-0.00371065,0.00811353,-0.12210733,0.1844738,-0.05966941,-0.07330845,0.08522924,0.04804309,0.01529451,-0.11020684,-0.01505244,0.02477711,0.2131504,-0.03126264,-0.04583045,-0.16352095,0.07580094,0.05805638,-0.00303872,0.16419306,-0.02430013,0.12195279,-0.00955637,-0.00375385,-0.14763199,-0.03570639,0.04982341,-0.01318161,0.04558779,0.07844998,0.05953225,0.06995473,-0.07038841,0.13263035,-0.09646263,-0.02922384,0.18972015,0.13424775,0.06169055,-0.01263548,0.23024161,-0.0550103,-0.11653248,-0.13519351,-0.05857215,0.12129335,-0.1522905,0.13997579,0.07882996,0.02345677,0.07561367,0.10762621,0.31842878,0.05552424,-0.00782253,-0.01536134,-0.03874318,0.00404368,0.05171752,0.05211227,-0.08989271,-0.03404947,0.06091338,-0.01799521,0.07472125,-0.02086509,-0.05299063,0.1437087,-0.04410478]"
Ни один способ оплаты у меня не срабатывает ни в приложении, ни на сайте|1|2023-11-03,12:50:08|by|GooglePlay|NEUTRAL|"[-0.0455314,0.15566324,0.04240601,-0.05224387,-0.08888995,0.12642333,-0.16995169,0.15961294,0.03415744,0.10718157,0.04837069,-0.13810508,0.02690855,-0.09793321,0.0238762,0.07322987,0.00964185,0.05405694,0.0348663,-0.08636799,0.04379497,0.25650197,0.08923974,-0.01810051,0.01177759,0.13422243,0.13073778,0.11823713,-0.18188746,-0.00396556,0.02992864,-0.00322648,0.00864806,-0.12199688,0.18431833,-0.06002569,-0.07317718,0.08521424,0.04747426,0.01540668,-0.11011162,-0.0153445,0.02398683,0.21316981,-0.03150789,-0.04656766,-0.16421455,0.07563165,0.057609,-0.00367204,0.16439782,-0.02481666,0.12169007,-0.00937553,-0.00368782,-0.14735383,-0.03568038,0.04968818,-0.01291372,0.04571171,0.0783231,0.0591369,0.07028297,-0.0701041,0.13222182,-0.09691878,-0.02923715,0.19010536,0.13452844,0.06184983,-0.01266997,0.22974944,-0.0552528,-0.11660298,-0.13574098,-0.05921043,0.12142086,-0.15193638,0.13963406,0.07879178,0.02323548,0.07607696,0.10722319,0.31799102,0.05562967,-0.00765376,-0.01506397,-0.03779696,0.0040603,0.05194566,0.05149806,-0.08928888,-0.03422209,0.06125065,-0.01780594,0.07486599,-0.02066163,-0.05322035,0.14394458,-0.04373194]"
"Что за вечное "" Что-то пошло не так"" В приложение уже какой день не могу зайти"|1|2023-11-03,10:51:21|by|GooglePlay|NEGATIVE|"[-0.04512265,0.15581916,0.04248785,-0.05166413,-0.08851772,0.1267301,-0.1702353,0.15988928,0.03405207,0.10749488,0.04829897,-0.13800582,0.02665254,-0.09774053,0.02385391,0.07330632,0.0094444,0.05294495,0.0352524,-0.08587154,0.04320875,0.2561086,0.08941507,-0.01829111,0.01164184,0.13451199,0.13010117,0.11754826,-0.18218595,-0.00438318,0.0297146,-0.0036164,0.00806102,-0.12199648,0.18439542,-0.05949616,-0.07351888,0.08547941,0.04775795,0.01560973,-0.11007699,-0.01488361,0.02453107,0.21318877,-0.031026,-0.04575885,-0.16362344,0.07533079,0.05771508,-0.00312252,0.16383235,-0.0243835,0.12194552,-0.00954845,-0.00411667,-0.14725168,-0.03487616,0.05027201,-0.01331858,0.04561205,0.07823714,0.05933389,0.07103141,-0.07082697,0.13235603,-0.09642651,-0.02964829,0.19038102,0.1340959,0.06194676,-0.01278664,0.23048754,-0.05522231,-0.1163656,-0.13557489,-0.05878962,0.12183782,-0.15201,0.14016013,0.07863121,0.02382481,0.07551552,0.1078518,0.31791076,0.0558112,-0.00811797,-0.01583604,-0.03852524,0.00383463,0.05183849,0.05227413,-0.09003232,-0.03418553,0.06035466,-0.01846489,0.07449939,-0.02086889,-0.05320155,0.14369865,-0.04463784]"
"Практически невозможно оформить заказ... Страницы не открываются: ""что-то пошло не так, произошла непредвиденная ошибка и т д""..."|1|2023-11-03,09:42:17|by|GooglePlay|NEUTRAL|"[-0.04524051,0.15561688,0.04208225,-0.05146626,-0.08837699,0.1265235,-0.1694425,0.15998302,0.03400932,0.10745143,0.04854716,-0.13828981,0.02711228,-0.09792157,0.02421291,0.07355771,0.01018891,0.05353412,0.03544105,-0.08560058,0.04341498,0.2561219,0.08904626,-0.01763408,0.01095698,0.1345496,0.12983306,0.11852593,-0.18278188,-0.00404467,0.03019632,-0.00352336,0.00793677,-0.12160777,0.1844114,-0.06047833,-0.07332356,0.08507074,0.04823022,0.0154139,-0.10984887,-0.0149128,0.02459802,0.21346247,-0.03115027,-0.04609129,-0.16330092,0.07576336,0.05797928,-0.00361641,0.16398434,-0.0244598,0.12262458,-0.00961285,-0.0037587,-0.14803155,-0.0354804,0.0494126,-0.01327111,0.04589608,0.07876875,0.05896789,0.07020248,-0.07045424,0.13183261,-0.09614281,-0.02996321,0.18983817,0.13426888,0.06220005,-0.01258903,0.22979516,-0.05587016,-0.11675501,-0.1353875,-0.05917285,0.12196481,-0.15223202,0.13911414,0.07908402,0.02349789,0.07546186,0.10713617,0.31825325,0.05560042,-0.00769578,-0.01454063,-0.03855829,0.00370887,0.05233298,0.05251509,-0.08994533,-0.03345812,0.06058221,-0.01855203,0.07503125,-0.0215048,-0.05271911,0.14359558,-0.04416825]"
Здравствуйте Почему ваше приложение уже несколько дней не даёт сделать заказ? Произошла ошибка пишет и все. Что происходит, как можно сделать заказ?|1|2023-11-03,08:35:35|by|GooglePlay|NEGATIVE|"[-0.04507362,0.15563287,0.0421838,-0.05189572,-0.08878832,0.12626997,-0.17017302,0.15995248,0.03423025,0.10699646,0.04901142,-0.13811636,0.02706196,-0.09762405,0.02354766,0.07314599,0.00962589,0.05338901,0.03552028,-0.08584194,0.04317998,0.25661567,0.08878412,-0.01779853,0.01145549,0.13465625,0.1296789,0.11802253,-0.18237725,-0.00432434,0.02954265,-0.00387609,0.00843916,-0.12194481,0.18399331,-0.06018817,-0.07289913,0.0851837,0.04765084,0.0154833,-0.11061102,-0.01509345,0.02459812,0.21336824,-0.03125679,-0.04594304,-0.16367759,0.07511459,0.05768725,-0.00325971,0.16397691,-0.02392064,0.1220098,-0.00927715,-0.0040362,-0.14785412,-0.03539514,0.04953649,-0.01244008,0.04585124,0.07807062,0.05955617,0.07037626,-0.0701312,0.1320721,-0.09627879,-0.02994275,0.1901673,0.13430703,0.06192835,-0.01298753,0.23019919,-0.05577078,-0.11665864,-0.13568199,-0.05946367,0.12196293,-0.15191945,0.13965797,0.07889423,0.02333585,0.07513421,0.10737689,0.31825536,0.05583137,-0.00785088,-0.01530247,-0.03834895,0.00383206,0.05180114,0.05236229,-0.08970322,-0.03383691,0.06084288,-0.01832343,0.07462437,-0.02091165,-0.05333826,0.14376496,-0.04412748]"
Приложение глючит, постоянные обновления, после которых приложение не открывается и не возможно сделать заказ|1|2023-11-03,07:32:54|by|GooglePlay|NEGATIVE|"[-0.04478635,0.15566905,0.04263583,-0.05190168,-0.0889141,0.12659721,-0.17015132,0.15987958,0.03460007,0.10716777,0.04874753,-0.13812022,0.02686977,-0.09714758,0.0237163,0.07319057,0.00948885,0.05304128,0.03543574,-0.08625827,0.04328405,0.25638294,0.08881,-0.01791395,0.011841,0.1344884,0.1297674,0.11733054,-0.18205997,-0.00426261,0.02948925,-0.0038305,0.00840909,-0.12171161,0.1844174,-0.05955487,-0.07277306,0.08556708,0.04760983,0.01554768,-0.11053716,-0.01479249,0.02440721,0.21321903,-0.03110335,-0.04576072,-0.16368036,0.07523535,0.05780055,-0.0033069,0.16396517,-0.0236585,0.12169898,-0.00869455,-0.00453426,-0.14744347,-0.03532273,0.04951787,-0.01274328,0.04581796,0.07803384,0.05971295,0.07111147,-0.07075237,0.13245788,-0.09673916,-0.02971197,0.19035205,0.13445963,0.06173107,-0.01323306,0.23057005,-0.05566915,-0.11688292,-0.13582823,-0.05919836,0.12188344,-0.15183187,0.14009556,0.07875772,0.02369226,0.07529624,0.10776947,0.31784514,0.0558442,-0.00807994,-0.01560076,-0.03841064,0.00384918,0.0514446,0.05202215,-0.08956689,-0.03406676,0.06086806,-0.01828528,0.07472455,-0.02095141,-0.05310746,0.14378397,-0.04438255]"
Последнее обновление сделало приложение абсолютно бесполезным, потому что именно после него единственной его функцией стал вывод надписи «Что-то пошло не так». Нельзя посмотреть товары, нельзя вывести qr-код для скидки, нельзя абсолютно ничего. До этого обновления приложение худо-бедно иногда подавало признаки жизни. Но после него стало не более, чем бесполезной иконкой на рабочем столе. Две звезды за память о чудесных былых временах. За нерабочее приложение, по-хорошему, надо ставить единицу|2|2023-11-03,07:09:59|by|GooglePlay|NEUTRAL|"[-0.04682259,0.15357475,0.03676626,-0.04725474,-0.09288745,0.12268683,-0.1644731,0.15676574,0.03269995,0.09735243,0.04923134,-0.13125657,0.02985635,-0.09237801,0.02036775,0.07312857,0.0089523,0.04823223,0.03879756,-0.08211724,0.04004733,0.23791552,0.08614054,-0.01582862,0.0127451,0.13010617,0.12803052,0.11144038,-0.18034218,-0.00304653,0.02758032,0.00289335,0.00973457,-0.11444825,0.17478912,-0.05951095,-0.06914676,0.07932585,0.04861062,0.01750158,-0.10821097,-0.01958318,0.01816377,0.19816163,-0.02759143,-0.04176591,-0.15414192,0.0722143,0.05487863,0.00074696,0.15235247,-0.01980717,0.11305988,-0.01009708,-0.00098118,-0.14160666,-0.02793848,0.04304509,-0.01443247,0.04861727,0.07263326,0.0566155,0.06650671,-0.06642365,0.13156176,-0.0948264,-0.02842269,0.18046236,0.13134605,0.05828682,-0.02030659,0.22028752,-0.04931929,-0.10978676,-0.13218735,-0.06156382,0.11121931,-0.1402021,0.13775155,0.07855089,0.02017237,0.07498764,0.10120998,0.30639887,0.05001712,-0.00705055,-0.02166541,-0.03648858,0.00752183,0.04165297,0.05148762,-0.08922163,-0.03344275,0.06061804,-0.00993208,0.07202648,-0.02745929,-0.05009168,0.13504621,-0.04629166]"
"Две недели не открывается приложение. При нажатии на иконку приложения, выскакивает сообщение ""Что-то пошло не так"". Обновление не помогло. Тоже самое. Уже 3.11.23 Хотелось воспользоваться электронным сертификатом."|1|2023-11-03,05:45:00|by|GooglePlay|NEGATIVE|"[-0.04594355,0.15541722,0.04234262,-0.05160853,-0.08805832,0.12657048,-0.16942196,0.15939869,0.03363165,0.10779274,0.04862529,-0.13801818,0.02718068,-0.09737824,0.02353467,0.07363022,0.00987047,0.0535431,0.03575346,-0.08581001,0.04370502,0.25676736,0.08824275,-0.01773994,0.01142785,0.13488333,0.12954836,0.11786228,-0.18196268,-0.00416259,0.03045135,-0.00424654,0.00853474,-0.12258368,0.18387415,-0.06025168,-0.07309311,0.08576685,0.04764785,0.01489903,-0.11067136,-0.01518,0.02461653,0.21342108,-0.03155799,-0.04604464,-0.16433713,0.07503261,0.05847708,-0.00343309,0.16366868,-0.02417534,0.12216475,-0.00933641,-0.00399869,-0.14789005,-0.03623729,0.04995747,-0.01292129,0.04544511,0.07901838,0.05926301,0.07026473,-0.07003318,0.13213107,-0.09657449,-0.02883112,0.18995443,0.13489608,0.06223155,-0.01296073,0.229986,-0.05496848,-0.11679204,-0.1353247,-0.05909759,0.12172345,-0.15199584,0.13924712,0.07863367,0.02345758,0.07515544,0.10728147,0.31810787,0.05571388,-0.00815287,-0.01556455,-0.03905022,0.00460796,0.05169733,0.05209341,-0.08943988,-0.03393934,0.06122256,-0.01858872,0.07491037,-0.02106192,-0.05317717,0.14376552,-0.04412299]"
Полный абзац! Просит обновить! Обновляю и не открывается просит снова обновить и так по кругу. В итоге зайти вобще невозможно.|1|2023-11-02,17:32:59|by|GooglePlay|NEGATIVE|"[-0.04537625,0.15518849,0.042175,-0.05233854,-0.08814561,0.12648602,-0.16942799,0.15956655,0.0341685,0.10776178,0.04830658,-0.1371835,0.02746959,-0.09755931,0.02340038,0.07324579,0.0096866,0.05326252,0.03553412,-0.08655331,0.0430435,0.25637403,0.08856522,-0.01742624,0.01240998,0.13383698,0.12992524,0.11752389,-0.18245931,-0.00429644,0.03040928,-0.00335272,0.00809512,-0.12138598,0.18442272,-0.06040946,-0.07261888,0.08590896,0.04780617,0.01597962,-0.10969544,-0.01512383,0.0253339,0.21191275,-0.03141133,-0.04613091,-0.16319077,0.07515345,0.0581529,-0.00370671,0.16399144,-0.02398009,0.12290166,-0.00960338,-0.00408895,-0.14803527,-0.03477486,0.05058051,-0.0132053,0.04599942,0.0781159,0.05934974,0.07095211,-0.07059161,0.13342905,-0.09617346,-0.02952315,0.19051602,0.134505,0.06220165,-0.01252813,0.23034497,-0.05560298,-0.11723565,-0.13608855,-0.05911422,0.12225344,-0.15148221,0.14008732,0.07830392,0.02366006,0.07425936,0.10801486,0.31844935,0.05587543,-0.00795883,-0.01518561,-0.03849615,0.00457126,0.05093616,0.05243626,-0.08952659,-0.03342486,0.06130496,-0.01840677,0.07483693,-0.021479,-0.05316894,0.14404732,-0.04427331]"
"""что-то пошло не так"" и всё, ничего невозможно сделать, вообще"|1|2023-11-02,15:38:32|by|GooglePlay|NEGATIVE|"[-0.04483233,0.15572518,0.04246823,-0.0522377,-0.0888686,0.12623855,-0.16969562,0.15958175,0.03466489,0.10730624,0.04810094,-0.1385784,0.02710661,-0.09741727,0.02392174,0.07343675,0.00976244,0.05294409,0.03480433,-0.08599876,0.04347284,0.2563601,0.0890694,-0.01804609,0.01168243,0.13480887,0.13022,0.11779711,-0.1821131,-0.00399151,0.03002208,-0.00402893,0.0082553,-0.12173592,0.18406455,-0.05984297,-0.0737502,0.08557619,0.04775143,0.01588227,-0.11026745,-0.01477066,0.02463247,0.21321575,-0.0315703,-0.04576201,-0.16308655,0.0750737,0.05800502,-0.00322047,0.16379794,-0.02389595,0.12204159,-0.0092769,-0.00409685,-0.1471166,-0.03519692,0.04930985,-0.01346343,0.04544914,0.07835356,0.05940158,0.07069774,-0.07032932,0.13264318,-0.09650388,-0.02986071,0.19032858,0.13471867,0.06198299,-0.01298647,0.23044045,-0.05566498,-0.11702055,-0.13584137,-0.05916887,0.12210908,-0.15218592,0.1398713,0.07837591,0.02397724,0.0754556,0.10762273,0.3178536,0.05545831,-0.00825516,-0.01535028,-0.03870525,0.0046026,0.05090326,0.05206234,-0.09005844,-0.03420293,0.06087053,-0.0185037,0.07452851,-0.02125722,-0.05275404,0.14389165,-0.04428869]"
Приложение сначала сбоило, но после обращения в службу поддержки всё работает отлично. Спасибо!|5|2023-11-02,15:31:21|by|GooglePlay|POSITIVE|"[-0.04535646,0.15582111,0.04224897,-0.05167217,-0.08866833,0.12650907,-0.16971366,0.16032724,0.03418266,0.1073114,0.04873447,-0.13786447,0.02705101,-0.09756373,0.02373173,0.07284512,0.00958231,0.05329668,0.03548571,-0.08577964,0.04332955,0.25661683,0.08879892,-0.01800675,0.01177226,0.13427047,0.12970722,0.11805984,-0.18208785,-0.00421658,0.02994826,-0.00335082,0.00835271,-0.12232997,0.18445145,-0.05935391,-0.07345294,0.08550618,0.04772256,0.0154897,-0.11017434,-0.01540207,0.02470748,0.21309832,-0.03147769,-0.04589026,-0.16387385,0.07547574,0.05763102,-0.00330517,0.16411506,-0.02386025,0.12200157,-0.00954801,-0.00445382,-0.14776884,-0.03514534,0.05034152,-0.01298216,0.04561375,0.07793228,0.05936963,0.07032548,-0.07051788,0.13215195,-0.09608761,-0.02896728,0.19032389,0.13460808,0.06155574,-0.01291435,0.23026648,-0.05516218,-0.11685253,-0.1356015,-0.05886667,0.12184794,-0.15163079,0.13979584,0.0787182,0.02326057,0.07526354,0.10771444,0.31826973,0.05581079,-0.00800654,-0.01541553,-0.03842754,0.00333836,0.05173926,0.05254141,-0.08991472,-0.03394454,0.06026842,-0.01810219,0.07497422,-0.02066616,-0.0527468,0.14374131,-0.0438076 ]"
"не загружается "" что то пошло не так"" не могу открыть корзину и не могу делать заказ"|1|2023-11-02,13:13:48|by|GooglePlay|NEGATIVE|"[-0.04505308,0.15598163,0.04231923,-0.05168165,-0.08866326,0.12634848,-0.17002149,0.16001675,0.03399733,0.10738178,0.04863387,-0.13776667,0.02668092,-0.0978256,0.02356991,0.07283218,0.009687,0.05299574,0.03552307,-0.08586033,0.04329628,0.2563872,0.08893135,-0.01847108,0.01153965,0.13474716,0.12978432,0.1179921,-0.18204959,-0.00437615,0.02977406,-0.00381166,0.00827284,-0.12221276,0.18457837,-0.06027845,-0.07338595,0.08540489,0.04766838,0.01517691,-0.11027313,-0.01534791,0.02454777,0.2128743,-0.03138268,-0.04583355,-0.16387488,0.07539924,0.05795465,-0.00295759,0.16349341,-0.02439894,0.12217029,-0.00953124,-0.00379922,-0.14761765,-0.03516423,0.04993861,-0.01292459,0.04577561,0.07825983,0.0595196,0.07069103,-0.07044518,0.13218234,-0.09594676,-0.02959952,0.18976176,0.13440828,0.06216349,-0.01305706,0.23039967,-0.05511127,-0.11682145,-0.13550651,-0.0590005,0.12206596,-0.15189615,0.13929339,0.07848501,0.02342116,0.07532094,0.10722367,0.31867638,0.05569736,-0.00811767,-0.01523753,-0.03865033,0.00394418,0.05212992,0.0524657,-0.08981096,-0.03375314,0.0608569,-0.01843133,0.0747988,-0.02115517,-0.05326876,0.14358163,-0.04407702]"
"Первый раз делал заказ. Всё было отлично, если не считать небольшой задержки с доставкой. До вчерашнего дня приложение работало отлично. Вчера ""что-то пошло не так"". Удалил, переустановил. Без изменений. Приложение не работает. Посмотрим, что будет дальше"|2|2023-11-02,12:07:34|by|GooglePlay|POSITIVE|"[-0.04534343,0.1557469,0.04218187,-0.05170345,-0.08887099,0.12640196,-0.1697477,0.1602074,0.03415407,0.10712637,0.04876314,-0.13785188,0.02689551,-0.09779274,0.02398991,0.07302656,0.00967025,0.05350808,0.03572274,-0.08573591,0.04324721,0.2564865,0.0886577,-0.01814478,0.01165737,0.13463725,0.13002612,0.11827213,-0.18211652,-0.00434976,0.02997932,-0.00352558,0.00829733,-0.12248112,0.18440281,-0.05985724,-0.073612,0.08529035,0.04773502,0.01526159,-0.11000533,-0.01544555,0.02482027,0.21301797,-0.03167906,-0.04592064,-0.16405398,0.07551092,0.0578167,-0.00336259,0.1638572,-0.02408859,0.12201928,-0.00995738,-0.0041267,-0.14761025,-0.03510186,0.05032358,-0.01290371,0.04577256,0.0779817,0.05928626,0.07030077,-0.07018095,0.13193552,-0.09613691,-0.02927409,0.18984984,0.13463005,0.06180197,-0.01284793,0.2301964,-0.05525382,-0.1164728,-0.1352906,-0.0587684,0.12200244,-0.15172063,0.13950394,0.07888336,0.02314546,0.07558459,0.10743318,0.3185456,0.05563165,-0.00798537,-0.01522884,-0.0385703,0.00382567,0.05197969,0.05228219,-0.09007303,-0.0338634,0.06051282,-0.01818441,0.07496809,-0.02089875,-0.05299195,0.14387828,-0.04370081]"
Не работает что-то пошло не так|1|2023-11-02,10:52:16|by|GooglePlay|NEGATIVE|"[-0.04506968,0.1561409,0.0425864,-0.05223552,-0.08857232,0.1266881,-0.17000917,0.15960951,0.03494207,0.10732333,0.04747709,-0.13785332,0.02639866,-0.09772077,0.02433995,0.07312408,0.00983113,0.05262113,0.03510192,-0.08529282,0.04369812,0.2559143,0.08930431,-0.01894843,0.01177639,0.13442141,0.13050342,0.1178851,-0.1823363,-0.00385351,0.0303712,-0.00271235,0.00776966,-0.12162121,0.18474363,-0.05918409,-0.07434204,0.08538372,0.04774872,0.01554061,-0.11007652,-0.01476683,0.02461696,0.21314831,-0.03114849,-0.04549418,-0.16288427,0.07581045,0.05786689,-0.00279574,0.16377631,-0.02403132,0.12181048,-0.00982782,-0.0044074,-0.14680207,-0.03552135,0.05086445,-0.01398531,0.04509941,0.07836663,0.0592512,0.07129447,-0.07107276,0.13257384,-0.09633887,-0.02932565,0.19014297,0.13426606,0.06094689,-0.01251292,0.23081936,-0.05467209,-0.11660899,-0.13578916,-0.05843836,0.12188862,-0.15255338,0.14049312,0.07852066,0.02370059,0.0755809,0.10828014,0.31754506,0.05580445,-0.00822377,-0.0154124,-0.03847658,0.00419684,0.05212508,0.05189465,-0.09069006,-0.0343632,0.06037073,-0.01799308,0.07434634,-0.02061293,-0.05302587,0.14390239,-0.04436748]"
После обновления постоянно выдаёт ошибку, приходится каждый раз удалять и заново скачивать приложение очень не удобно, большая просьба устраните ошибку!|3|2023-11-02,10:19:12|by|GooglePlay|NEGATIVE|"[-0.04530298,0.15563703,0.04221605,-0.05174788,-0.08887448,0.12645684,-0.16981278,0.15999046,0.03427458,0.10752015,0.04844926,-0.13806613,0.02703912,-0.09747257,0.02414,0.07353146,0.00985458,0.05360957,0.03540227,-0.08601945,0.04327272,0.2561832,0.08890145,-0.01835139,0.01197779,0.13468365,0.12997699,0.11802832,-0.18211474,-0.00431278,0.02997433,-0.00361842,0.00828831,-0.12204982,0.1845465,-0.0596503,-0.0734569,0.08538075,0.04803171,0.01561702,-0.1101248,-0.01516898,0.02456664,0.21299046,-0.03153799,-0.04611155,-0.16377425,0.07555219,0.05778378,-0.0031616,0.16395698,-0.02412963,0.1219805,-0.00956129,-0.00413629,-0.14746599,-0.03517511,0.04999568,-0.01309504,0.04564628,0.07854335,0.0593401,0.07052305,-0.07026844,0.13245168,-0.09619815,-0.02920541,0.19022486,0.13420253,0.06224433,-0.01264508,0.23007219,-0.05507335,-0.11652591,-0.1354344,-0.0589055,0.12184362,-0.15210478,0.1397635,0.07868443,0.02358403,0.07546003,0.10739772,0.31821603,0.05589281,-0.00795734,-0.01518323,-0.03844686,0.00399499,0.05165348,0.05237057,-0.08954965,-0.03407896,0.06095899,-0.01827948,0.07479858,-0.02078564,-0.05313094,0.14380139,-0.04435029]"
